Ga0073928_302594840	2617273784	93.18	44	2	1	217	260	1917	1875	8e-11	63.9
Ga0073928_303023301	2616653358	100.00	249	0	0	1	249	9528	9280	2e-130	 460
Ga0073928_303023301	2616653050	99.60	249	1	0	1	249	439	687	1e-128	 455
Ga0073928_308198748	2616653351	85.87	92	11	2	97	187	2416	2326	7e-21	97.1
Ga0073928_308198748	2617273838	85.87	92	11	2	97	187	849	939	7e-21	97.1
Ga0073928_300250575	2616653328	99.20	250	2	0	1	250	1537	1786	1e-127	 451
Ga0073928_300250575	2617273875	99.20	250	2	0	1	250	17150	16901	1e-127	 451
Ga0073928_300250575	2616652923	100.00	58	0	0	193	250	4924	4867	3e-24	 108
Ga0073928_300814364	2617273854	89.52	210	16	4	1	205	6302	6094	2e-70	 261
Ga0073928_305921122	2616646164	100.00	173	0	0	1	173	4582	4410	3e-88	 320
Ga0073928_308112575	2616646146	100.00	37	0	0	196	232	3757	3721	2e-12	69.4
Ga0073928_304661909	2616653301	100.00	243	0	0	1	243	1085	1327	5e-127	 449
Ga0073928_304661909	2617273807	100.00	243	0	0	1	243	21187	20945	5e-127	 449
Ga0073928_304661909	2616652996	100.00	73	0	0	171	243	2068	1996	2e-32	 135
Ga0073928_300324865	2616646123	100.00	177	0	0	1	177	2405	2229	2e-90	 327
Ga0073928_300324865	2616646123	100.00	101	0	0	1	101	173	273	3e-48	 187
Ga0073928_305338424	2616646215	85.45	275	38	2	1	274	9180	8907	2e-77	 285
Ga0073928_304475313	2616646222	100.00	287	0	0	1	287	4167	3881	2e-151	 531
Ga0073928_304475313	2616653349	87.86	280	34	0	1	280	15715	15994	8e-91	 329
Ga0073928_304475313	2617273841	87.86	280	34	0	1	280	4790	4511	8e-91	 329
Ga0073928_306730476	2616653037	99.65	285	1	0	1	285	968	684	1e-148	 521
Ga0073928_306010607	2616646116	93.42	76	5	0	1	76	6026	6101	8e-26	 113
Ga0073928_306010607	2617273853	93.42	76	5	0	1	76	12770	12845	8e-26	 113
Ga0073928_301224087	2616653061	100.00	68	0	0	1	68	5892	5959	1e-29	 126
Ga0073928_301224087	2616653379	100.00	68	0	0	1	68	4346	4279	1e-29	 126
Ga0073928_301224087	2617273829	100.00	68	0	0	1	68	22385	22452	1e-29	 126
Ga0073928_303052136	2616646092	100.00	234	0	0	1	234	9061	8828	5e-122	 433
Ga0073928_303052136	2616653391	100.00	234	0	0	1	234	18933	19166	5e-122	 433
Ga0073928_301101176	2616646090	100.00	234	0	0	1	234	3001	3234	5e-122	 433
Ga0073928_302877618	2616646048	94.23	52	3	0	118	169	1478	1427	5e-16	80.5
Ga0073928_304125377	2616653414	100.00	244	0	0	1	244	4359	4116	1e-127	 451
Ga0073928_300175009	2616652960	100.00	277	0	0	1	277	12481	12205	7e-146	 512
Ga0073928_300175009	2616646190	92.00	275	22	0	2	276	405	679	4e-108	 387
Ga0073928_301966147	2616653301	100.00	252	0	0	1	252	4196	4447	5e-132	 466
Ga0073928_301966147	2617273807	100.00	252	0	0	1	252	18076	17825	5e-132	 466
Ga0073928_302998202	2616646166	100.00	248	0	0	1	248	8877	9124	8e-130	 459
Ga0073928_302998202	2617273820	94.29	245	14	0	4	248	40196	40440	8e-105	 375
Ga0073928_308325330	2616652968	88.24	238	26	2	1	237	4206	3970	5e-77	 283
Ga0073928_308325330	2616653287	88.24	238	26	2	1	237	2868	2632	5e-77	 283
Ga0073928_308522558	2616646080	99.27	275	2	0	1	275	1082	1356	2e-141	 497
Ga0073928_307287062	2617273760	88.93	271	30	0	4	274	7836	7566	2e-92	 335
Ga0073928_306584835	2617273829	94.38	267	15	0	1	267	12148	11882	3e-115	 411
Ga0073928_305944840	2616653062	99.62	266	1	0	1	266	782	1047	4e-138	 486
Ga0073928_306678482	2617273871	92.91	127	7	2	119	244	4304	4429	5e-47	 183
Ga0073928_308011024	2616652932	79.50	239	45	3	2	238	2736	2972	5e-42	 167
Ga0073928_303368107	2616653075	96.88	32	1	0	48	79	1217	1248	3e-08	54.7
Ga0073928_303368107	2617273802	96.88	32	1	0	48	79	6466	6435	3e-08	54.7
Ga0073928_306156214	2616653384	100.00	254	0	0	1	254	21074	20821	4e-133	 470
Ga0073928_306156214	2617273875	100.00	254	0	0	1	254	9087	8834	4e-133	 470
Ga0073928_306156214	2616653022	100.00	132	0	0	123	254	3364	3233	3e-65	 244
Ga0073928_306156214	2616653022	100.00	113	0	0	1	113	4193	4305	9e-55	 209
Ga0073928_300118320	2616653414	100.00	198	0	0	1	198	1701	1504	4e-102	 366
Ga0073928_303257850	2617273878	87.08	178	23	0	4	181	28166	27989	1e-52	 202
Ga0073928_306297658	2616653368	84.55	110	13	4	134	242	9341	9235	1e-23	 106
Ga0073928_306297658	2617273834	84.55	110	13	4	134	242	26159	26053	1e-23	 106
Ga0073928_304868549	2616653439	100.00	188	0	0	1	188	4392	4205	1e-96	 348
Ga0073928_302126369	2616653321	100.00	281	0	0	1	281	12644	12364	4e-148	 520
Ga0073928_307271926	2616653332	94.12	51	3	0	197	247	4618	4668	3e-15	78.7
Ga0073928_308458394	2617273870	100.00	44	0	0	1	44	8417	8374	2e-16	82.4
Ga0073928_304095490	2616652932	100.00	238	0	0	1	238	4086	3849	3e-124	 440
Ga0073928_302741753	2617273777	100.00	228	0	0	1	228	18339	18112	1e-118	 422
Ga0073928_306589897	2617273869	98.53	204	3	0	1	204	256	53	2e-100	 361
Ga0073928_301227432	2616646228	100.00	280	0	0	1	280	2558	2279	2e-147	 518
Ga0073928_306213318	2616653292	100.00	257	0	0	1	257	4334	4078	8e-135	 475
Ga0073928_306213318	2617273808	100.00	257	0	0	1	257	5458	5202	8e-135	 475
Ga0073928_308547345	2616653340	99.28	278	2	0	1	278	670	947	4e-143	 503
Ga0073928_308547345	2617273877	99.28	278	2	0	1	278	671	948	4e-143	 503
Ga0073928_302238132	2616653406	94.74	38	1	1	21	57	7746	7783	4e-09	58.4
Ga0073928_302238132	2616646212	92.31	39	3	0	21	59	37085	37123	1e-08	56.5
Ga0073928_304405877	2617273808	100.00	35	0	0	162	196	17056	17090	2e-11	65.8
Ga0073928_303959010	2616653061	94.87	39	2	0	1	39	5921	5959	3e-10	62.1
Ga0073928_303959010	2616653379	94.87	39	2	0	1	39	4317	4279	3e-10	62.1
Ga0073928_303959010	2617273829	94.87	39	2	0	1	39	22414	22452	3e-10	62.1
Ga0073928_304106466	2616646106	83.61	122	18	2	23	143	5008	5128	6e-26	 113
Ga0073928_304106466	2616646221	83.33	84	12	2	23	105	12293	12211	8e-15	76.8
Ga0073928_305243484	2616652982	100.00	273	0	0	1	273	2671	2399	1e-143	 505
Ga0073928_304125790	2616646084	100.00	262	0	0	1	262	3066	3327	1e-137	 484
Ga0073928_304125790	2616646192	83.06	183	31	0	2	184	2143	1961	6e-42	 167
Ga0073928_302354752	2616652938	100.00	275	0	0	1	275	7294	7020	9e-145	 508
Ga0073928_302354752	2616653302	100.00	275	0	0	1	275	5166	5440	9e-145	 508
Ga0073928_302354752	2617273827	100.00	275	0	0	1	275	9849	10123	9e-145	 508
Ga0073928_301035328	2616653341	100.00	224	0	0	1	224	2924	3147	2e-116	 414
Ga0073928_301035328	2617273787	100.00	224	0	0	1	224	31232	31455	2e-116	 414
Ga0073928_304443515	2616653320	100.00	288	0	0	1	288	1197	910	6e-152	 532
Ga0073928_304443515	2617273846	100.00	288	0	0	1	288	10957	11244	6e-152	 532
Ga0073928_304443515	2616646227	97.92	288	6	0	1	288	9	296	6e-142	 499
Ga0073928_300489966	2616652938	96.70	212	6	1	69	279	1540	1329	2e-97	 351
Ga0073928_300489966	2617273827	96.70	212	6	1	69	279	15603	15814	2e-97	 351
Ga0073928_300478063	2616653070	89.96	269	27	0	1	269	4031	3763	2e-96	 348
Ga0073928_300478063	2616653288	89.96	269	27	0	1	269	6284	6016	2e-96	 348
Ga0073928_300478063	2617273840	89.96	269	27	0	1	269	4436	4704	2e-96	 348
Ga0073928_306612474	2616653439	76.32	266	59	4	1	264	2444	2181	1e-33	 139
Ga0073928_302187204	2616646164	100.00	252	0	0	1	252	559	308	5e-132	 466
Ga0073928_302187204	2616653335	92.86	252	18	0	1	252	4876	5127	5e-102	 366
Ga0073928_306623034	2616652980	81.97	244	41	3	3	244	2658	2416	4e-53	 204
Ga0073928_302075982	2616646124	88.46	52	6	0	10	61	5202	5151	6e-11	63.9
Ga0073928_301556071	2616653428	92.86	56	4	0	132	187	6236	6291	2e-16	82.4
Ga0073928_301556071	2616646141	97.73	44	0	1	145	187	1155	1112	3e-14	75.0
Ga0073928_301556071	2616646141	100.00	32	0	0	156	187	1099	1068	7e-10	60.2
Ga0073928_301556071	2616653453	95.65	46	2	0	142	187	1423	1468	3e-14	75.0
Ga0073928_301556071	2616653438	95.65	46	2	0	142	187	1162	1117	3e-14	75.0
Ga0073928_301556071	2616653438	97.67	43	1	0	142	184	1347	1305	3e-14	75.0
Ga0073928_301556071	2616653426	95.56	45	2	0	143	187	8216	8260	9e-14	73.1
Ga0073928_301556071	2616646082	100.00	38	0	0	150	187	5893	5856	3e-13	71.3
Ga0073928_301556071	2616646082	97.37	38	1	0	150	187	6118	6081	2e-11	65.8
Ga0073928_301556071	2616646082	97.37	38	1	0	150	187	7044	7007	2e-11	65.8
Ga0073928_301556071	2616646160	95.45	44	1	1	144	187	10523	10565	1e-12	69.4
Ga0073928_301556071	2616646160	93.33	45	3	0	143	187	1938	1982	4e-12	67.6
Ga0073928_301556071	2616653443	95.45	44	1	1	144	187	10632	10590	1e-12	69.4
Ga0073928_301556071	2616653423	100.00	37	0	0	151	187	680	716	1e-12	69.4
Ga0073928_301556071	2616653423	100.00	36	0	0	152	187	731	766	4e-12	67.6
Ga0073928_301556071	2616653423	97.22	36	1	0	152	187	781	816	2e-10	62.1
Ga0073928_301556071	2616653400	100.00	37	0	0	151	187	12125	12161	1e-12	69.4
Ga0073928_301556071	2616653400	97.37	38	1	0	150	187	6651	6688	2e-11	65.8
Ga0073928_301556071	2616653400	97.37	38	1	0	150	187	11975	12012	2e-11	65.8
Ga0073928_301556071	2616653434	93.33	45	3	0	143	187	1056	1100	4e-12	67.6
Ga0073928_301556071	2616653419	97.44	39	1	0	149	187	6705	6743	4e-12	67.6
Ga0073928_301556071	2616646153	97.37	38	1	0	150	187	4657	4620	2e-11	65.8
Ga0073928_301556071	2616646091	97.37	38	1	0	150	187	5272	5235	2e-11	65.8
Ga0073928_301556071	2616653416	95.24	42	1	1	147	187	1140	1099	2e-11	65.8
Ga0073928_301556071	2616646078	97.30	37	1	0	151	187	3430	3394	5e-11	63.9
Ga0073928_301556071	2616646078	97.30	37	1	0	151	187	3517	3481	5e-11	63.9
Ga0073928_301556071	2616646131	93.02	43	2	1	146	187	1960	1918	2e-10	62.1
Ga0073928_301556071	2616646128	97.06	34	1	0	154	187	4001	4034	3e-09	58.4
Ga0073928_301556071	2616646077	97.06	34	1	0	154	187	2586	2619	3e-09	58.4
Ga0073928_302605459	2617273819	100.00	277	0	0	1	277	13477	13201	7e-146	 512
Ga0073928_302971457	2617273876	88.69	274	31	0	1	274	23533	23260	2e-92	 335
Ga0073928_302652765	2616653451	92.77	83	6	0	196	278	2152	2070	5e-28	 121
Ga0073928_304971360	2616646099	100.00	245	0	0	1	245	2040	2284	4e-128	 453
Ga0073928_305634475	2616652958	100.00	215	0	0	1	215	3337	3123	2e-111	 398
Ga0073928_305634475	2616653333	100.00	215	0	0	1	215	4005	3791	2e-111	 398
Ga0073928_305634475	2616653333	100.00	215	0	0	1	215	21062	20848	2e-111	 398
Ga0073928_305634475	2617273803	100.00	215	0	0	1	215	13492	13706	2e-111	 398
Ga0073928_305634475	2616646186	95.28	212	10	0	1	212	7470	7259	3e-93	 337
Ga0073928_302617658	2616653449	82.48	274	35	8	1	263	2069	2340	3e-60	 228
Ga0073928_300039871	2616653414	96.77	62	1	1	84	145	19709	19649	2e-22	 102
Ga0073928_300039871	2616653307	96.77	62	1	1	84	145	3759	3819	2e-22	 102
Ga0073928_300647019	2616652913	100.00	231	0	0	1	231	4193	3963	2e-120	 427
Ga0073928_300416259	2616653023	87.17	226	25	4	1	225	2245	2023	4e-68	 254
Ga0073928_300416259	2617273769	87.17	226	25	4	1	225	6829	7051	4e-68	 254
Ga0073928_303383448	2616646137	92.65	68	5	0	146	213	5045	5112	2e-21	99.0
Ga0073928_301875083	2616653414	83.92	199	26	5	7	200	1289	1092	1e-47	 185
Ga0073928_301963019	2617273799	100.00	159	0	0	1	159	5489	5331	1e-80	 294
Ga0073928_300163967	2616653336	79.59	98	16	4	154	249	13252	13347	7e-12	67.6
Ga0073928_300163967	2617273801	79.59	98	16	4	154	249	12858	12763	7e-12	67.6
Ga0073928_300157692	2616646137	91.67	156	10	2	90	245	5119	4967	8e-56	 213
Ga0073928_300157692	2616653050	85.06	154	20	2	91	244	3567	3417	5e-38	 154
Ga0073928_300157692	2616653358	85.06	154	20	2	91	244	6400	6550	5e-38	 154
Ga0073928_300157692	2616646200	84.76	105	13	2	94	198	5834	5733	2e-22	 102
Ga0073928_304197592	2617273854	96.76	185	6	0	9	193	6138	6322	7e-85	 309
Ga0073928_303593491	2616653406	85.00	100	13	2	60	158	3636	3734	6e-22	 100
Ga0073928_305165827	2616646201	100.00	242	0	0	1	242	9966	9725	2e-126	 448
Ga0073928_303139548	2616646066	92.86	56	4	0	186	241	9200	9145	2e-16	82.4
Ga0073928_303139548	2616653393	92.86	56	4	0	186	241	602	657	2e-16	82.4
Ga0073928_303716795	2617273845	99.55	221	1	0	1	221	12486	12266	3e-113	 403
Ga0073928_300157084	2616646224	90.74	54	5	0	165	218	642	695	1e-13	73.1
Ga0073928_303344334	2616652915	85.34	266	34	5	7	270	5971	6233	5e-73	 270
Ga0073928_304308769	2617273825	87.98	233	28	0	1	233	15291	15059	9e-75	 276
Ga0073928_302939087	2616653055	90.56	233	22	0	4	236	17684	17452	8e-85	 309
Ga0073928_302939087	2617273791	90.56	233	22	0	4	236	1405	1173	8e-85	 309
Ga0073928_302939087	2617273790	90.56	233	22	0	4	236	1405	1173	8e-85	 309
Ga0073928_304785980	2616646077	100.00	233	0	0	1	233	5085	4853	2e-121	 431
Ga0073928_304785980	2616652960	82.59	224	37	2	10	232	3341	3563	7e-51	 196
Ga0073928_301415565	2616653368	100.00	231	0	0	1	231	8757	8987	2e-120	 427
Ga0073928_301415565	2617273834	100.00	231	0	0	1	231	25575	25805	2e-120	 427
Ga0073928_303376561	2616653061	93.33	60	4	0	159	218	5960	5901	1e-18	89.8
Ga0073928_303376561	2616653379	93.33	60	4	0	159	218	4278	4337	1e-18	89.8
Ga0073928_303376561	2617273829	93.33	60	4	0	159	218	22453	22394	1e-18	89.8
Ga0073928_302739172	2616653406	100.00	32	0	0	68	99	7777	7746	8e-10	60.2
Ga0073928_302739172	2616646212	100.00	32	0	0	68	99	37116	37085	8e-10	60.2
Ga0073928_303710697	2616646152	78.43	204	44	0	1	204	2619	2416	5e-32	 134
Ga0073928_308224749	2616653021	100.00	202	0	0	1	202	1715	1916	2e-104	 374
Ga0073928_308224749	2616653368	100.00	202	0	0	1	202	13534	13735	2e-104	 374
Ga0073928_308224749	2617273834	100.00	202	0	0	1	202	30353	30554	2e-104	 374
Ga0073928_303080487	2616652919	93.94	198	12	0	1	198	2309	2506	4e-82	 300
Ga0073928_305105338	2616653037	100.00	29	0	0	1	29	1137	1109	3e-08	54.7
Ga0073928_305105338	2616646220	100.00	29	0	0	1	29	555	527	3e-08	54.7
Ga0073928_308199306	2616646076	98.89	270	3	0	1	270	3395	3126	5e-137	 483
Ga0073928_302853496	2616653382	97.65	255	6	0	1	255	7455	7709	1e-123	 438
Ga0073928_302853496	2616653457	82.93	246	40	2	4	248	4019	3775	4e-58	 220
Ga0073928_304891162	2617273874	83.94	137	22	0	15	151	16229	16365	2e-31	 132
Ga0073928_303236960	2616646103	90.62	288	27	0	1	288	203	490	6e-107	 383
Ga0073928_303236960	2616653446	90.62	288	27	0	1	288	772	1059	6e-107	 383
Ga0073928_308481138	2616653368	100.00	285	0	0	1	285	17653	17369	3e-150	 527
Ga0073928_308481138	2617273834	100.00	285	0	0	1	285	34472	34188	3e-150	 527
Ga0073928_302378629	2616646175	81.69	284	50	2	2	284	4971	5253	2e-62	 235
Ga0073928_307326859	2616653390	77.05	244	47	6	35	274	1080	842	2e-31	 132
Ga0073928_305914694	2616653403	73.25	243	50	13	25	258	270	506	4e-14	75.0
Ga0073928_302538281	2616652998	86.44	59	8	0	32	90	5886	5828	2e-11	65.8
Ga0073928_302538281	2617273784	86.44	59	8	0	32	90	765	707	2e-11	65.8
Ga0073928_300410531	2616652993	81.45	248	46	0	12	259	3667	3420	4e-53	 204
Ga0073928_300410531	2616653303	81.45	248	46	0	12	259	3048	3295	4e-53	 204
Ga0073928_300410531	2617273875	81.45	248	46	0	12	259	32921	33168	4e-53	 204
Ga0073928_300182806	2616653310	100.00	49	0	0	81	129	6862	6910	4e-19	91.6
Ga0073928_300182806	2616653310	97.92	48	1	0	81	128	4856	4903	6e-17	84.2
Ga0073928_300182806	2617273774	97.92	48	1	0	81	128	4281	4328	6e-17	84.2
Ga0073928_300182806	2616646186	92.86	56	4	0	74	129	1623	1678	2e-16	82.4
Ga0073928_300182806	2616653024	97.78	45	1	0	81	125	2483	2527	3e-15	78.7
Ga0073928_300182806	2616653359	97.78	45	1	0	81	125	6009	6053	3e-15	78.7
Ga0073928_300182806	2617273809	97.78	45	1	0	81	125	36027	35983	3e-15	78.7
Ga0073928_300182806	2616652909	93.75	48	2	1	81	128	6368	6322	5e-13	71.3
Ga0073928_300182806	2616653365	93.75	48	2	1	81	128	8316	8270	5e-13	71.3
Ga0073928_305994236	2616652911	100.00	253	0	0	1	253	4151	3899	1e-132	 468
Ga0073928_305994236	2617273771	100.00	253	0	0	1	253	2338	2590	1e-132	 468
Ga0073928_302380595	2616653317	99.60	251	1	0	1	251	4490	4740	8e-130	 459
Ga0073928_302380595	2617273798	99.60	251	1	0	1	251	1586	1836	8e-130	 459
Ga0073928_305370824	2616653397	100.00	247	0	0	1	247	4832	4586	3e-129	 457
Ga0073928_305780508	2616652971	91.30	184	16	0	62	245	6170	5987	1e-67	 252
Ga0073928_301321577	2616652948	93.62	47	3	0	161	207	6671	6625	4e-13	71.3
Ga0073928_301321577	2616653321	93.62	47	3	0	161	207	1770	1816	4e-13	71.3
Ga0073928_301321577	2617273793	93.62	47	3	0	161	207	2465	2419	4e-13	71.3
Ga0073928_302214412	2616653075	79.27	193	28	10	19	205	5445	5259	3e-29	 124
Ga0073928_302214412	2617273802	79.27	193	28	10	19	205	11849	11663	3e-29	 124
Ga0073928_301395132	2616652984	100.00	221	0	0	1	221	1656	1436	7e-115	 409
Ga0073928_301395132	2617273784	100.00	221	0	0	1	221	4791	4571	7e-115	 409
Ga0073928_308018850	2616653322	81.61	87	16	0	1	87	624	710	1e-13	73.1
Ga0073928_308018850	2617273818	81.61	87	16	0	1	87	5862	5776	1e-13	73.1
Ga0073928_303190482	2617273874	93.95	215	13	0	1	215	9931	9717	7e-90	 326
Ga0073928_303049614	2616652936	84.65	202	31	0	1	202	3781	3982	1e-52	 202
Ga0073928_302298626	2616653409	100.00	184	0	0	1	184	1130	1313	2e-94	 340
Ga0073928_305570497	2616653398	88.20	161	19	0	1	161	2759	2919	6e-50	 193
Ga0073928_307425651	2616652960	93.28	268	18	0	1	268	10997	10730	7e-111	 396
Ga0073928_307425651	2616646219	89.02	264	27	2	6	268	1326	1588	9e-90	 326
Ga0073928_302983705	2616646070	85.04	127	19	0	133	259	2701	2575	8e-31	 130
Ga0073928_308207068	2617273778	95.06	243	12	0	1	243	11679	11437	5e-107	 383
Ga0073928_300304892	2616653409	81.42	113	21	0	110	222	502	614	9e-20	93.5
Ga0073928_301266572	2616653073	81.53	157	29	0	126	282	2231	2387	8e-31	 130
Ga0073928_301266572	2616653309	81.53	157	29	0	126	282	2126	2282	8e-31	 130
Ga0073928_301266572	2617273777	81.53	157	29	0	126	282	24795	24951	8e-31	 130
Ga0073928_308020301	2616652915	88.17	279	33	0	1	279	9819	9541	6e-92	 333
Ga0073928_303457001	2616646077	88.68	53	6	0	40	92	5978	6030	2e-11	65.8
Ga0073928_306636284	2617273855	100.00	275	0	0	1	275	24807	25081	9e-145	 508
Ga0073928_305830371	2616646213	100.00	30	0	0	238	267	2158	2187	1e-08	56.5
Ga0073928_306943760	2616653069	99.62	266	1	0	1	266	1478	1743	4e-138	 486
Ga0073928_306943760	2617273884	99.20	251	2	0	1	251	1007	757	4e-128	 453
Ga0073928_303168625	2616653068	93.44	244	16	0	1	244	3752	3995	6e-101	 363
Ga0073928_303168625	2617273885	93.44	244	16	0	1	244	7426	7669	6e-101	 363
Ga0073928_303168625	2616646185	98.39	62	1	0	1	62	62	1	9e-25	 110
Ga0073928_302106787	2616653040	100.00	233	0	0	1	233	8370	8602	2e-121	 431
Ga0073928_302106787	2616653370	100.00	233	0	0	1	233	833	1065	2e-121	 431
Ga0073928_302106787	2617273868	100.00	233	0	0	1	233	887	1119	2e-121	 431
Ga0073928_304097354	2616653055	88.10	210	23	2	1	209	16048	15840	2e-66	 248
Ga0073928_304177037	2616646221	84.57	162	25	0	39	200	9548	9387	2e-40	 161
Ga0073928_303657191	2616646194	100.00	176	0	0	1	176	3729	3554	6e-90	 326
Ga0073928_307415331	2616646109	99.65	283	1	0	1	283	3556	3838	2e-147	 518
Ga0073928_307415331	2616653455	99.65	283	1	0	1	283	4517	4799	2e-147	 518
Ga0073928_300469366	2616653351	86.67	60	3	4	218	274	13444	13501	3e-10	62.1
Ga0073928_300469366	2617273845	86.67	60	3	4	218	274	3650	3707	3e-10	62.1
Ga0073928_302092164	2616653310	100.00	275	0	0	1	275	8437	8163	9e-145	 508
Ga0073928_300512458	2616653306	79.41	272	42	12	1	268	2487	2226	8e-46	 180
Ga0073928_300512458	2616646228	87.84	74	9	0	195	268	446	519	5e-18	87.9
Ga0073928_303245360	2616652955	100.00	241	0	0	1	241	6847	6607	6e-126	 446
Ga0073928_303245360	2617273829	100.00	241	0	0	1	241	10768	10528	6e-126	 446
Ga0073928_308025056	2616653006	85.42	240	31	4	1	238	7106	6869	7e-66	 246
Ga0073928_307354641	2616646101	100.00	206	0	0	1	206	4063	4268	1e-106	 381
Ga0073928_304635974	2617273766	100.00	284	0	0	1	284	4299	4016	9e-150	 525
Ga0073928_305288143	2616652939	94.29	35	1	1	36	70	6903	6936	2e-07	52.8
Ga0073928_305288143	2616653378	94.29	35	1	1	36	70	427	460	2e-07	52.8
Ga0073928_305288143	2617273854	94.29	35	1	1	36	70	14080	14113	2e-07	52.8
Ga0073928_305186435	2616652934	93.18	44	3	0	59	102	1609	1566	2e-11	65.8
Ga0073928_305186435	2616653359	93.18	44	3	0	59	102	7648	7605	2e-11	65.8
Ga0073928_305186435	2616652947	90.70	43	4	0	59	101	4847	4889	4e-09	58.4
Ga0073928_305186435	2617273779	90.70	43	4	0	59	101	290	248	4e-09	58.4
Ga0073928_303771423	2616652960	81.48	81	11	3	172	250	2430	2508	8e-11	63.9
Ga0073928_303906171	2616646212	87.08	240	31	0	2	241	9823	9584	1e-73	 272
Ga0073928_307915498	2616653075	89.83	236	24	0	1	236	5280	5045	4e-83	 303
Ga0073928_307915498	2617273802	89.83	236	24	0	1	236	11684	11449	4e-83	 303
Ga0073928_301111289	2616653319	91.72	157	13	0	3	159	14603	14759	9e-58	 219
Ga0073928_301111289	2617273779	91.72	157	13	0	3	159	18940	19096	9e-58	 219
Ga0073928_303047872	2616646153	90.34	290	28	0	1	290	2977	2688	2e-106	 381
Ga0073928_308352886	2616653023	95.29	191	9	0	89	279	302	492	5e-83	 303
Ga0073928_303352005	2616652977	74.68	233	53	5	55	284	22770	22999	2e-21	99.0
Ga0073928_303352005	2617273878	74.68	233	53	5	55	284	3433	3204	2e-21	99.0
Ga0073928_303364137	2616646221	87.72	57	5	2	60	115	11458	11403	2e-11	65.8
